index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare,cancellation,meal,check_in_baggage,cabin_baggage,origin_name,destination_name
4820,ATQ,BLR,16:10:00,1,03:05:00,19:15:00,1,6E478,6E,IndiGo,16562,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Bengaluru
4821,ATQ,BLR,16:10:00,5,03:05:00,19:15:00,5,6E478,6E,IndiGo,17222,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Bengaluru
4822,ATQ,BLR,16:10:00,4,03:05:00,19:15:00,4,6E478,6E,IndiGo,17222,,,not available,chargeable,max 7 kg,max 15 kg,Amritsar,Bengaluru
4823,ATQ,BLR,16:10:00,0,03:05:00,19:15:00,0,6E478,6E,IndiGo,17222,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Bengaluru
4824,ATQ,BLR,16:10:00,6,03:05:00,19:15:00,6,6E478,6E,IndiGo,19383,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Bengaluru
4825,ATQ,CCU,21:45:00,0,02:25:00,00:10:00,1,6E5926,6E,IndiGo,6018,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Kolkata
4826,ATQ,CCU,21:45:00,2,02:25:00,00:10:00,3,6E5926,6E,IndiGo,6018,,,available,not available,max 7 kg,max 15 kg,Amritsar,Kolkata
4827,ATQ,CCU,21:45:00,3,02:25:00,00:10:00,4,6E5926,6E,IndiGo,6018,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Kolkata
4828,ATQ,CCU,21:45:00,5,02:25:00,00:10:00,6,6E5926,6E,IndiGo,6018,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Kolkata
4829,ATQ,CCU,21:45:00,6,02:25:00,00:10:00,0,6E5926,6E,IndiGo,6018,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Kolkata
4830,ATQ,CCU,21:45:00,4,02:25:00,00:10:00,5,6E5926,6E,IndiGo,6018,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Kolkata
4831,ATQ,CCU,21:45:00,1,02:25:00,00:10:00,2,6E5926,6E,IndiGo,6863,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Kolkata
4832,ATQ,AMD,22:00:00,6,02:20:00,00:20:00,0,SG3791,SG,SpiceJet,7863,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Ahmedabad
4833,ATQ,AMD,22:00:00,3,02:20:00,00:20:00,4,SG3791,SG,SpiceJet,9131,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Ahmedabad
4834,ATQ,AMD,22:00:00,2,02:20:00,00:20:00,3,SG3791,SG,SpiceJet,12874,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Ahmedabad
4835,ATQ,JAI,19:35:00,6,01:35:00,21:10:00,6,SG3764,SG,SpiceJet,6540,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Jaipur
4836,ATQ,JAI,19:35:00,5,01:35:00,21:10:00,5,SG3764,SG,SpiceJet,6540,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Jaipur
4837,ATQ,JAI,19:35:00,4,01:35:00,21:10:00,4,SG3764,SG,SpiceJet,22084,,,available,not available,max 7 kg,max 15 kg,Amritsar,Jaipur
4838,ATQ,GOI,22:45:00,6,02:50:00,01:35:00,0,6E6236,6E,IndiGo,5810,,,available,not available,max 7 kg,max 15 kg,Amritsar,Goa
4839,ATQ,GOI,22:45:00,4,02:50:00,01:35:00,5,6E6236,6E,IndiGo,6922,,,not available,chargeable,max 7 kg,max 15 kg,Amritsar,Goa
4840,ATQ,GOI,22:45:00,2,02:50:00,01:35:00,3,6E6236,6E,IndiGo,7356,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Goa
4841,ATQ,GOI,22:45:00,0,02:50:00,01:35:00,1,6E6236,6E,IndiGo,7356,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Goa
4842,ATQ,LKO,12:20:00,4,01:45:00,14:05:00,4,6E6076,6E,IndiGo,6313,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Lucknow
4843,ATQ,LKO,12:20:00,2,01:45:00,14:05:00,2,6E6076,6E,IndiGo,6313,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Lucknow
4844,ATQ,LKO,12:20:00,0,01:45:00,14:05:00,0,6E6076,6E,IndiGo,7025,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Lucknow
4845,ATQ,LKO,12:20:00,6,01:45:00,14:05:00,6,6E6076,6E,IndiGo,7855,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Lucknow
4846,ATQ,PNQ,23:55:00,3,02:35:00,02:30:00,4,6E6573,6E,IndiGo,9161,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Pune
4847,ATQ,PNQ,23:55:00,2,02:35:00,02:30:00,3,6E6573,6E,IndiGo,9161,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Pune
4848,ATQ,PNQ,23:55:00,1,02:35:00,02:30:00,2,6E6573,6E,IndiGo,9161,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Pune
4849,ATQ,PNQ,23:55:00,0,02:35:00,02:30:00,1,6E6573,6E,IndiGo,9161,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Pune
4850,ATQ,PNQ,23:55:00,4,02:35:00,02:30:00,5,6E6573,6E,IndiGo,10109,,,available,not available,max 7 kg,max 15 kg,Amritsar,Pune
4851,ATQ,PNQ,23:55:00,6,02:35:00,02:30:00,0,6E6573,6E,IndiGo,10821,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Pune
4852,ATQ,PNQ,23:55:00,5,02:35:00,02:30:00,6,6E6573,6E,IndiGo,10821,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Pune
4853,ATQ,SXR,09:35:00,3,00:55:00,10:30:00,3,G82403,G8,Go First,6901,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4854,ATQ,SXR,09:35:00,1,00:55:00,10:30:00,1,G82403,G8,Go First,6901,,,available,not available,max 7 kg,max 15 kg,Amritsar,Srinagar
4855,ATQ,SXR,09:35:00,6,00:55:00,10:30:00,6,G82403,G8,Go First,6901,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4856,ATQ,SXR,09:35:00,4,00:55:00,10:30:00,4,G82403,G8,Go First,6901,,,not available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4857,ATQ,SXR,09:35:00,0,00:55:00,10:30:00,0,G82403,G8,Go First,6901,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4858,ATQ,SXR,13:05:00,1,00:55:00,14:00:00,1,6E797,6E,IndiGo,6901,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4859,ATQ,SXR,13:05:00,5,00:55:00,14:00:00,5,6E797,6E,IndiGo,6901,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4860,ATQ,SXR,09:35:00,5,00:55:00,10:30:00,5,G82403,G8,Go First,6901,,,available,not available,max 7 kg,max 15 kg,Amritsar,Srinagar
4861,ATQ,SXR,09:35:00,2,00:55:00,10:30:00,2,G82403,G8,Go First,6901,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4862,ATQ,SXR,13:05:00,2,00:55:00,14:00:00,2,6E797,6E,IndiGo,6901,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4863,ATQ,SXR,08:25:00,1,01:05:00,09:30:00,1,6E6075,6E,IndiGo,6901,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4864,ATQ,SXR,08:25:00,5,01:05:00,09:30:00,5,6E6075,6E,IndiGo,6901,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4865,ATQ,SXR,08:25:00,3,01:05:00,09:30:00,3,6E6075,6E,IndiGo,6901,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4866,ATQ,SXR,08:25:00,6,01:05:00,09:30:00,6,6E6075,6E,IndiGo,6901,,,not available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4867,ATQ,SXR,13:05:00,4,00:55:00,14:00:00,4,6E797,6E,IndiGo,7366,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4868,ATQ,SXR,13:05:00,0,00:55:00,14:00:00,0,6E797,6E,IndiGo,7366,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4869,ATQ,SXR,08:25:00,2,01:05:00,09:30:00,2,6E6075,6E,IndiGo,7366,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4870,ATQ,SXR,08:25:00,4,01:05:00,09:30:00,4,6E6075,6E,IndiGo,7366,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4871,ATQ,SXR,08:25:00,0,01:05:00,09:30:00,0,6E6075,6E,IndiGo,8299,,,not available,not available,max 7 kg,max 15 kg,Amritsar,Srinagar
4872,ATQ,SXR,13:05:00,6,00:55:00,14:00:00,6,6E797,6E,IndiGo,8765,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4873,ATQ,SXR,13:05:00,3,00:55:00,14:00:00,3,6E797,6E,IndiGo,8765,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Srinagar
4874,ATQ,PAT,11:55:00,1,02:40:00,14:35:00,1,SG3724,SG,SpiceJet,6461,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Patna
4875,ATQ,PAT,11:55:00,5,02:40:00,14:35:00,5,SG3724,SG,SpiceJet,6461,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Patna
4876,ATQ,PAT,11:55:00,6,02:40:00,14:35:00,6,SG3724,SG,SpiceJet,6461,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Patna
4877,ATQ,PAT,11:55:00,4,02:40:00,14:35:00,4,SG3724,SG,SpiceJet,25643,,,available,chargeable,max 7 kg,max 15 kg,Amritsar,Patna
4878,IXM,DEL,14:40:00,2,03:30:00,18:10:00,2,6E2088,6E,IndiGo,10871,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Delhi
4879,IXM,DEL,14:40:00,1,03:30:00,18:10:00,1,6E2088,6E,IndiGo,11454,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Delhi
4880,IXM,DEL,14:40:00,3,03:30:00,18:10:00,3,6E2088,6E,IndiGo,11454,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Delhi
4881,IXM,DEL,14:40:00,5,03:30:00,18:10:00,5,6E2088,6E,IndiGo,12036,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Delhi
4882,IXM,DEL,14:40:00,4,03:30:00,18:10:00,4,6E2088,6E,IndiGo,12619,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Delhi
4883,IXM,DEL,14:40:00,0,03:30:00,18:10:00,0,6E2088,6E,IndiGo,12619,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Delhi
4884,IXM,DEL,14:40:00,6,03:30:00,18:10:00,6,6E2088,6E,IndiGo,13202,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Delhi
4885,IXM,BOM,13:35:00,6,03:35:00,17:10:00,6,AI672,AI,Air India,9723,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4886,IXM,BOM,13:35:00,4,03:35:00,17:10:00,4,AI672,AI,Air India,9723,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4887,IXM,BOM,13:35:00,3,03:35:00,17:10:00,3,AI672,AI,Air India,9723,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4888,IXM,BOM,13:35:00,0,03:35:00,17:10:00,0,AI672,AI,Air India,9723,,,available,not available,max 7 kg,max 15 kg,Madurai,Mumbai
4889,IXM,BOM,13:35:00,2,03:35:00,17:10:00,2,AI672,AI,Air India,9723,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4890,IXM,BOM,14:00:00,5,04:00:00,18:00:00,5,AI672,AI,Air India,9723,,,available,not available,max 7 kg,max 15 kg,Madurai,Mumbai
4891,IXM,BOM,14:00:00,1,04:00:00,18:00:00,1,AI672,AI,Air India,9723,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4892,IXM,BOM,08:50:00,2,02:10:00,11:00:00,2,6E5353,6E,IndiGo,9762,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4893,IXM,BOM,08:50:00,1,02:10:00,11:00:00,1,6E5353,6E,IndiGo,9762,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4894,IXM,BOM,08:50:00,4,02:10:00,11:00:00,4,6E5353,6E,IndiGo,10117,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4895,IXM,BOM,08:50:00,0,02:10:00,11:00:00,0,6E5353,6E,IndiGo,10117,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4896,IXM,BOM,08:50:00,5,02:10:00,11:00:00,5,6E5353,6E,IndiGo,10592,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4897,IXM,BOM,08:50:00,6,02:10:00,11:00:00,6,6E5353,6E,IndiGo,10592,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4898,IXM,BOM,08:50:00,3,02:10:00,11:00:00,3,6E5353,6E,IndiGo,11067,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Mumbai
4899,IXM,BLR,18:50:00,4,01:30:00,20:20:00,4,6E7219,6E,IndiGo,5549,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4900,IXM,BLR,08:45:00,2,01:25:00,10:10:00,2,6E7172,6E,IndiGo,5906,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4901,IXM,BLR,08:45:00,5,01:25:00,10:10:00,5,6E7172,6E,IndiGo,5906,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4902,IXM,BLR,18:50:00,5,01:30:00,20:20:00,5,6E7219,6E,IndiGo,6083,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4903,IXM,BLR,12:55:00,4,01:20:00,14:15:00,4,6E7223,6E,IndiGo,6558,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4904,IXM,BLR,08:45:00,6,01:25:00,10:10:00,6,6E7172,6E,IndiGo,6558,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4905,IXM,BLR,08:45:00,1,01:25:00,10:10:00,1,6E7172,6E,IndiGo,6558,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4906,IXM,BLR,08:45:00,3,01:25:00,10:10:00,3,6E7172,6E,IndiGo,6795,,,not available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4907,IXM,BLR,18:50:00,2,01:30:00,20:20:00,2,6E7219,6E,IndiGo,6795,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4908,IXM,BLR,18:50:00,1,01:30:00,20:20:00,1,6E7219,6E,IndiGo,6795,,,not available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4909,IXM,BLR,12:55:00,5,01:20:00,14:15:00,5,6E7223,6E,IndiGo,7032,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4910,IXM,BLR,12:55:00,2,01:20:00,14:15:00,2,6E7223,6E,IndiGo,7032,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4911,IXM,BLR,08:45:00,4,01:25:00,10:10:00,4,6E7172,6E,IndiGo,7032,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4912,IXM,BLR,12:55:00,6,01:20:00,14:15:00,6,6E7223,6E,IndiGo,7389,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4913,IXM,BLR,18:50:00,6,01:30:00,20:20:00,6,6E7219,6E,IndiGo,7389,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4914,IXM,BLR,12:55:00,1,01:20:00,14:15:00,1,6E7223,6E,IndiGo,7863,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4915,IXM,BLR,12:55:00,0,01:20:00,14:15:00,0,6E7223,6E,IndiGo,7863,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4916,IXM,BLR,08:45:00,0,01:25:00,10:10:00,0,6E7172,6E,IndiGo,7863,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4917,IXM,BLR,18:50:00,0,01:30:00,20:20:00,0,6E7219,6E,IndiGo,8337,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4918,IXM,BLR,12:55:00,3,01:20:00,14:15:00,3,6E7223,6E,IndiGo,8812,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4919,IXM,BLR,18:50:00,3,01:30:00,20:20:00,3,6E7219,6E,IndiGo,11304,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Bengaluru
4920,IXM,MAA,13:35:00,3,01:00:00,14:35:00,3,AI672,AI,Air India,6002,,13750,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4921,IXM,MAA,13:35:00,2,01:00:00,14:35:00,2,AI672,AI,Air India,6054,,13750,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4922,IXM,MAA,13:35:00,4,01:00:00,14:35:00,4,AI672,AI,Air India,6054,,13750,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4923,IXM,MAA,14:00:00,5,01:20:00,15:20:00,5,AI672,AI,Air India,6054,,14348,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4924,IXM,MAA,14:00:00,1,01:20:00,15:20:00,1,AI672,AI,Air India,6054,,20380,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4925,IXM,MAA,13:35:00,6,01:00:00,14:35:00,6,AI672,AI,Air India,6578,,14348,available,not available,max 7 kg,max 15 kg,Madurai,Chennai
4926,IXM,MAA,13:35:00,0,01:00:00,14:35:00,0,AI672,AI,Air India,7511,,13750,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4927,IXM,MAA,14:30:00,2,00:50:00,15:20:00,2,6E7268,6E,IndiGo,7840,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4928,IXM,MAA,11:40:00,2,01:20:00,13:00:00,2,6E7196,6E,IndiGo,7840,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4929,IXM,MAA,14:30:00,4,00:50:00,15:20:00,4,6E7268,6E,IndiGo,8307,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4930,IXM,MAA,11:40:00,1,01:20:00,13:00:00,1,6E7196,6E,IndiGo,8307,,,available,not available,max 7 kg,max 15 kg,Madurai,Chennai
4931,IXM,MAA,08:05:00,2,01:20:00,09:25:00,2,6E7194,6E,IndiGo,8307,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4932,IXM,MAA,11:40:00,0,01:20:00,13:00:00,0,6E7196,6E,IndiGo,8307,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4933,IXM,MAA,08:05:00,4,01:20:00,09:25:00,4,6E7194,6E,IndiGo,8307,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4934,IXM,MAA,11:40:00,4,01:20:00,13:00:00,4,6E7196,6E,IndiGo,8307,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4935,IXM,MAA,19:20:00,1,01:25:00,20:45:00,1,6E7198,6E,IndiGo,8307,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4936,IXM,MAA,20:15:00,1,01:25:00,21:40:00,1,6E7139,6E,IndiGo,8307,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4937,IXM,MAA,17:45:00,4,01:15:00,19:00:00,4,6E7593,6E,IndiGo,8540,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4938,IXM,MAA,08:05:00,1,01:20:00,09:25:00,1,6E7194,6E,IndiGo,8540,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4939,IXM,MAA,19:20:00,5,01:25:00,20:45:00,5,6E7198,6E,IndiGo,8540,,,not available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4940,IXM,MAA,14:30:00,0,00:50:00,15:20:00,0,6E7268,6E,IndiGo,8773,,,available,not available,max 7 kg,max 15 kg,Madurai,Chennai
4941,IXM,MAA,17:45:00,0,01:15:00,19:00:00,0,6E7593,6E,IndiGo,8773,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4942,IXM,MAA,17:45:00,1,01:15:00,19:00:00,1,6E7593,6E,IndiGo,8773,,,available,not available,max 7 kg,max 15 kg,Madurai,Chennai
4943,IXM,MAA,11:40:00,3,01:20:00,13:00:00,3,6E7196,6E,IndiGo,8773,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Chennai
4944,IXM,MAA,20:15:00,5,01:25:00,21:40:00,5,6E7139,6E,IndiGo,8773,,,available,not available,max 7 kg,max 15 kg,Madurai,Chennai
4945,IXM,HYD,18:15:00,4,01:45:00,20:00:00,4,6E6782,6E,IndiGo,7335,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Hyderabad
4946,IXM,HYD,18:15:00,1,01:45:00,20:00:00,1,6E6782,6E,IndiGo,7679,,,available,not available,max 7 kg,max 15 kg,Madurai,Hyderabad
4947,IXM,HYD,18:15:00,2,01:45:00,20:00:00,2,6E6782,6E,IndiGo,7679,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Hyderabad
4948,IXM,HYD,18:15:00,6,01:45:00,20:00:00,6,6E6782,6E,IndiGo,7679,,,available,not available,max 7 kg,max 15 kg,Madurai,Hyderabad
4949,IXM,HYD,18:15:00,3,01:45:00,20:00:00,3,6E6782,6E,IndiGo,8048,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Hyderabad
4950,IXM,HYD,12:25:00,5,01:45:00,14:10:00,5,6E6782,6E,IndiGo,8048,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Hyderabad
4951,IXM,HYD,18:15:00,0,01:45:00,20:00:00,0,6E6782,6E,IndiGo,8861,,,available,chargeable,max 7 kg,max 15 kg,Madurai,Hyderabad
4952,NAG,DEL,08:20:00,4,01:40:00,10:00:00,4,G82516,G8,Go First,7108,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4953,NAG,DEL,07:40:00,4,01:50:00,09:30:00,4,AI498,AI,Air India,8148,,20379,available,not available,max 7 kg,max 15 kg,Nagpur,Delhi
4954,NAG,DEL,07:40:00,0,01:15:00,08:55:00,0,AI498,AI,Air India,8217,,20978,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4955,NAG,DEL,07:40:00,3,01:15:00,08:55:00,3,AI498,AI,Air India,8217,,20379,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4956,NAG,DEL,07:40:00,1,01:50:00,09:30:00,1,AI498,AI,Air India,8217,,20379,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4957,NAG,DEL,07:40:00,6,01:50:00,09:30:00,6,AI498,AI,Air India,8217,,20978,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4958,NAG,DEL,08:20:00,1,01:40:00,10:00:00,1,G82516,G8,Go First,8489,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4959,NAG,DEL,08:20:00,0,01:40:00,10:00:00,0,G82516,G8,Go First,8489,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4960,NAG,DEL,08:20:00,2,01:40:00,10:00:00,2,G82516,G8,Go First,8489,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4961,NAG,DEL,08:20:00,5,01:40:00,10:00:00,5,G82516,G8,Go First,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4962,NAG,DEL,15:35:00,4,01:40:00,17:15:00,4,6E6192,6E,IndiGo,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4963,NAG,DEL,08:20:00,3,01:40:00,10:00:00,3,G82516,G8,Go First,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4964,NAG,DEL,15:35:00,5,01:40:00,17:15:00,5,6E6192,6E,IndiGo,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4965,NAG,DEL,15:35:00,1,01:40:00,17:15:00,1,6E6192,6E,IndiGo,8604,,,available,not available,max 7 kg,max 15 kg,Nagpur,Delhi
4966,NAG,DEL,15:35:00,6,01:40:00,17:15:00,6,6E6192,6E,IndiGo,8604,,,available,not available,max 7 kg,max 15 kg,Nagpur,Delhi
4967,NAG,DEL,15:35:00,3,01:40:00,17:15:00,3,6E6192,6E,IndiGo,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4968,NAG,DEL,08:20:00,6,01:40:00,10:00:00,6,G82516,G8,Go First,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4969,NAG,DEL,15:35:00,0,01:40:00,17:15:00,0,6E6192,6E,IndiGo,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4970,NAG,DEL,07:30:00,2,01:50:00,09:20:00,2,6E5006,6E,IndiGo,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4971,NAG,DEL,07:30:00,1,01:50:00,09:20:00,1,6E5006,6E,IndiGo,8604,,,available,not available,max 7 kg,max 15 kg,Nagpur,Delhi
4972,NAG,DEL,07:30:00,0,01:50:00,09:20:00,0,6E5006,6E,IndiGo,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4973,NAG,DEL,07:30:00,4,01:50:00,09:20:00,4,6E5006,6E,IndiGo,8604,,,available,not available,max 7 kg,max 15 kg,Nagpur,Delhi
4974,NAG,DEL,07:30:00,3,01:50:00,09:20:00,3,6E5006,6E,IndiGo,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4975,NAG,DEL,23:05:00,3,01:55:00,01:00:00,4,6E5019,6E,IndiGo,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4976,NAG,DEL,23:05:00,6,01:55:00,01:00:00,0,6E5019,6E,IndiGo,8604,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Delhi
4977,NAG,BOM,20:05:00,2,01:30:00,21:35:00,2,G82600,G8,Go First,6035,,,available,chargeable,max 7 kg,max 15 kg,Nagpur,Mumbai
4978,NAG,BOM,09:05:00,2,01:35:00,10:40:00,2,G8141,G8,Go First,6035,,,not available,chargeable,max 7 kg,max 15 kg,Nagpur,Mumbai
4979,NAG,BOM,21:20:00,0,01:30:00,22:50:00,0,AI630,AI,Air India,6580,,17182,available,chargeable,max 7 kg,max 15 kg,Nagpur,Mumbai
4980,NAG,BOM,07:55:00,2,01:25:00,09:20:00,2,AI628,AI,Air India,7125,,17182,available,chargeable,max 7 kg,max 15 kg,Nagpur,Mumbai
4981,NAG,BOM,21:20:00,2,01:30:00,22:50:00,2,AI630,AI,Air India,7125,,17182,available,not available,max 7 kg,max 15 kg,Nagpur,Mumbai
4982,NAG,BOM,07:55:00,1,01:25:00,09:20:00,1,AI628,AI,Air India,7185,,17182,not available,chargeable,max 7 kg,max 15 kg,Nagpur,Mumbai
4983,NAG,BOM,07:55:00,6,01:25:00,09:20:00,6,AI628,AI,Air India,7185,,17781,available,chargeable,max 7 kg,max 15 kg,Nagpur,Mumbai
4984,NAG,BOM,07:55:00,5,01:25:00,09:20:00,5,AI628,AI,Air India,7185,,17781,available,chargeable,max 7 kg,max 15 kg,Nagpur,Mumbai
